codigo_ibge,municipio,uf,estado,populacao,capital,site_oficial,criterio_inclusao,fonte,data_congelamento,status_localizacao_site,observacoes_localizacao_site,data_validacao_site
5201405,Aparecida de Goiânia,GO,Goiás,556021,False,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.aparecidadegoiania.go.gov.br/, https://aparecidadegoiania.go.gov.br/, https://www.prefeitura.aparecidadegoiania.go.gov.br/, https://prefeitura.aparecidadegoiania.go.gov.br/",2026-05-21
5201702,Aragarças,GO,Goiás,18601,False,https://www.aragarcas.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5203302,Bela Vista de Goiás,GO,Goiás,37305,False,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.belavistadegoias.go.gov.br/, https://belavistadegoias.go.gov.br/, https://www.prefeitura.belavistadegoias.go.gov.br/, https://prefeitura.belavistadegoias.go.gov.br/",2026-05-21
5203500,Bom Jesus de Goiás,GO,Goiás,24925,False,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.bomjesusdegoias.go.gov.br/, https://bomjesusdegoias.go.gov.br/, https://www.prefeitura.bomjesusdegoias.go.gov.br/, https://prefeitura.bomjesusdegoias.go.gov.br/",2026-05-21
5204409,Caiapônia,GO,Goiás,16628,False,https://www.caiaponia.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5204508,Caldas Novas,GO,Goiás,106820,False,https://www.caldasnovas.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5204904,Campos Belos,GO,Goiás,18227,False,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.camposbelos.go.gov.br/, https://camposbelos.go.gov.br/, https://www.prefeitura.camposbelos.go.gov.br/, https://prefeitura.camposbelos.go.gov.br/",2026-05-21
5205109,Catalão,GO,Goiás,122760,False,https://www.catalao.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5205406,Ceres,GO,Goiás,22570,False,https://www.ceres.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5205497,Cidade Ocidental,GO,Goiás,101570,False,https://www.cidadeocidental.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5205513,Cocalzinho de Goiás,GO,Goiás,27196,False,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.cocalzinhodegoias.go.gov.br/, https://cocalzinhodegoias.go.gov.br/, https://www.prefeitura.cocalzinhodegoias.go.gov.br/, https://prefeitura.cocalzinhodegoias.go.gov.br/",2026-05-21
5206206,Cristalina,GO,Goiás,66827,False,https://www.cristalina.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5206404,Crixás,GO,Goiás,17532,False,https://www.crixas.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5208004,Formosa,GO,Goiás,121559,False,https://www.formosa.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5208806,Goianira,GO,Goiás,81495,False,https://www.goianira.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5208608,Goianésia,GO,Goiás,78009,False,https://www.goianesia.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5209101,Goiatuba,GO,Goiás,36984,False,https://www.goiatuba.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5208905,Goiás,GO,Goiás,24172,False,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.goias.go.gov.br/, https://goias.go.gov.br/, https://www.prefeitura.goias.go.gov.br/, https://prefeitura.goias.go.gov.br/",2026-05-21
5208707,Goiânia,GO,Goiás,1503256,True,https://www.goiania.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5209200,Guapó,GO,Goiás,20985,False,https://www.guapo.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5209705,Hidrolândia,GO,Goiás,30587,False,https://www.hidrolandia.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5209952,Indiara,GO,Goiás,17985,False,https://www.indiara.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5210000,Inhumas,GO,Goiás,53884,False,https://www.inhumas.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5210109,Ipameri,GO,Goiás,26223,False,https://www.ipameri.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5210208,Iporá,GO,Goiás,37283,False,https://www.ipora.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5210406,Itaberaí,GO,Goiás,47603,False,https://www.itaberai.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5210901,Itapaci,GO,Goiás,21891,False,https://www.itapaci.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5211206,Itapuranga,GO,Goiás,26553,False,https://www.itapuranga.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5211503,Itumbiara,GO,Goiás,113322,False,https://www.itumbiara.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5211800,Jaraguá,GO,Goiás,46633,False,https://www.jaragua.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5211909,Jataí,GO,Goiás,111634,False,https://www.jatai.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5212204,Jussara,GO,Goiás,19926,False,https://www.jussara.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5212501,Luziânia,GO,Goiás,221262,False,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.luziania.go.gov.br/, https://luziania.go.gov.br/, https://www.prefeitura.luziania.go.gov.br/, https://prefeitura.luziania.go.gov.br/",2026-05-21
5213087,Minaçu,GO,Goiás,26616,False,https://www.minacu.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5213103,Mineiros,GO,Goiás,74999,False,https://www.mineiros.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5213806,Morrinhos,GO,Goiás,54326,False,https://www.morrinhos.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5214002,Mozarlândia,GO,Goiás,15199,False,https://www.mozarlandia.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5214507,Nerópolis,GO,Goiás,34273,False,https://www.neropolis.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5214606,Niquelândia,GO,Goiás,33890,False,https://www.niquelandia.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5215231,Novo Gama,GO,Goiás,107663,False,https://www.novogama.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5215306,Orizona,GO,Goiás,17035,False,https://www.orizona.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5215603,Padre Bernardo,GO,Goiás,37207,False,https://www.padrebernardo.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5215702,Palmeiras de Goiás,GO,Goiás,34375,False,https://www.palmeirasdegoias.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5217104,Piracanjuba,GO,Goiás,25373,False,https://www.piracanjuba.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5217302,Pirenópolis,GO,Goiás,28028,False,https://www.pirenopolis.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5217401,Pires do Rio,GO,Goiás,33736,False,https://www.piresdorio.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5217609,Planaltina,GO,Goiás,112304,False,https://www.planaltina.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5217708,Pontalina,GO,Goiás,18763,False,https://www.pontalina.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5218003,Porangatu,GO,Goiás,45512,False,https://www.porangatu.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5218300,Posse,GO,Goiás,36291,False,https://www.posse.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5218508,Quirinópolis,GO,Goiás,50329,False,https://www.quirinopolis.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5218805,Rio Verde,GO,Goiás,241494,False,https://www.rioverde.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5218904,Rubiataba,GO,Goiás,20186,False,https://www.rubiataba.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5219308,Santa Helena de Goiás,GO,Goiás,39601,False,,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.santahelenadegoias.go.gov.br/, https://santahelenadegoias.go.gov.br/, https://www.prefeitura.santahelenadegoias.go.gov.br/, https://prefeitura.santahelenadegoias.go.gov.br/",2026-05-21
5219753,Santo Antônio do Descoberto,GO,Goiás,75221,False,https://www.santoantoniododescoberto.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5220454,Senador Canedo,GO,Goiás,175042,False,https://www.senadorcanedo.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5220603,Silvânia,GO,Goiás,23150,False,https://www.silvania.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5220009,São João d'Aliança,GO,Goiás,15026,False,https://www.saojoaodalianca.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5220108,São Luís de Montes Belos,GO,Goiás,35288,False,https://www.saoluisdemontesbelos.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5220207,São Miguel do Araguaia,GO,Goiás,22040,False,https://www.saomigueldoaraguaia.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5220405,São Simão,GO,Goiás,17181,False,https://www.saosimao.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5221403,Trindade,GO,Goiás,153560,False,https://www.trindade.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5221601,Uruaçu,GO,Goiás,44533,False,https://www.uruacu.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5221858,Valparaíso de Goiás,GO,Goiás,218416,False,https://www.valparaisodegoias.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5222005,Vianópolis,GO,Goiás,15644,False,https://www.vianopolis.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
5200258,Águas Lindas de Goiás,GO,Goiás,245352,False,https://www.aguaslindasdegoias.go.gov.br/,GO acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
2111300,São Luís,MA,Maranhão,1089215,True,https://saoluis.ma.gov.br/,Capital dos demais estados/DF,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3100203,Abaeté,MG,Minas Gerais,23173,False,https://www.abaete.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3101102,Aimorés,MG,Minas Gerais,26212,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.aimores.mg.gov.br/, https://aimores.mg.gov.br/, https://www.prefeitura.aimores.mg.gov.br/, https://prefeitura.aimores.mg.gov.br/",2026-05-21
3101607,Alfenas,MG,Minas Gerais,82303,False,https://www.alfenas.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3101706,Almenara,MG,Minas Gerais,42019,False,https://www.almenara.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3101904,Alpinópolis,MG,Minas Gerais,18673,False,https://www.alpinopolis.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3102308,Alvinópolis,MG,Minas Gerais,15358,False,https://www.alvinopolis.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3101508,Além Paraíba,MG,Minas Gerais,31159,False,https://www.alemparaiba.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3102605,Andradas,MG,Minas Gerais,42501,False,https://www.andradas.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3103504,Araguari,MG,Minas Gerais,123432,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.araguari.mg.gov.br/, https://araguari.mg.gov.br/, https://www.prefeitura.araguari.mg.gov.br/, https://prefeitura.araguari.mg.gov.br/",2026-05-21
3104007,Araxá,MG,Minas Gerais,118786,False,https://www.araxa.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3103405,Araçuaí,MG,Minas Gerais,35185,False,https://www.aracuai.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3104205,Arcos,MG,Minas Gerais,43653,False,https://www.arcos.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3104502,Arinos,MG,Minas Gerais,17586,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.arinos.mg.gov.br/, https://arinos.mg.gov.br/, https://www.prefeitura.arinos.mg.gov.br/, https://prefeitura.arinos.mg.gov.br/",2026-05-21
3104908,Baependi,MG,Minas Gerais,18782,False,https://www.baependi.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3105103,Bambuí,MG,Minas Gerais,24203,False,https://www.bambui.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3105608,Barbacena,MG,Minas Gerais,129695,False,https://www.barbacena.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3105905,Barroso,MG,Minas Gerais,20604,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.barroso.mg.gov.br/, https://barroso.mg.gov.br/, https://www.prefeitura.barroso.mg.gov.br/, https://prefeitura.barroso.mg.gov.br/",2026-05-21
3105400,Barão de Cocais,MG,Minas Gerais,32264,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.baraodecocais.mg.gov.br/, https://baraodecocais.mg.gov.br/, https://www.prefeitura.baraodecocais.mg.gov.br/, https://prefeitura.baraodecocais.mg.gov.br/",2026-05-21
3106200,Belo Horizonte,MG,Minas Gerais,2415872,True,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.belohorizonte.mg.gov.br/, https://belohorizonte.mg.gov.br/, https://www.prefeitura.belohorizonte.mg.gov.br/, https://prefeitura.belohorizonte.mg.gov.br/",2026-05-21
3106309,Belo Oriente,MG,Minas Gerais,24546,False,https://prefeitura.belooriente.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3106705,Betim,MG,Minas Gerais,431433,False,https://www.betim.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3107109,Boa Esperança,MG,Minas Gerais,41443,False,https://www.boaesperanca.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3107307,Bocaiúva,MG,Minas Gerais,49797,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.bocaiuva.mg.gov.br/, https://bocaiuva.mg.gov.br/, https://www.prefeitura.bocaiuva.mg.gov.br/, https://prefeitura.bocaiuva.mg.gov.br/",2026-05-21
3107406,Bom Despacho,MG,Minas Gerais,54377,False,https://www.bomdespacho.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3108008,Bom Sucesso,MG,Minas Gerais,17515,False,https://www.bomsucesso.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3108305,Borda da Mata,MG,Minas Gerais,17837,False,https://www.bordadamata.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3108404,Botelhos,MG,Minas Gerais,15141,False,https://www.botelhos.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3108552,Brasilândia de Minas,MG,Minas Gerais,15485,False,https://www.brasilandiademinas.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3108602,Brasília de Minas,MG,Minas Gerais,33262,False,https://brasiliademinas.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3109006,Brumadinho,MG,Minas Gerais,41090,False,https://brumadinho.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3109303,Buritis,MG,Minas Gerais,24779,False,https://www.buritis.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3109402,Buritizeiro,MG,Minas Gerais,23908,False,https://www.buritizeiro.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3110004,Caeté,MG,Minas Gerais,39775,False,https://www.caete.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3110509,Camanducaia,MG,Minas Gerais,27860,False,https://www.camanducaia.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3110608,Cambuí,MG,Minas Gerais,31066,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.cambui.mg.gov.br/, https://cambui.mg.gov.br/, https://www.prefeitura.cambui.mg.gov.br/, https://prefeitura.cambui.mg.gov.br/",2026-05-21
3110905,Campanha,MG,Minas Gerais,16372,False,https://www.campanha.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3111002,Campestre,MG,Minas Gerais,21155,False,https://www.campestre.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
3111101,Campina Verde,MG,Minas Gerais,18188,False,,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Site não localizado,"Site não informado na base. Candidatos básicos: https://www.campinaverde.mg.gov.br/, https://campinaverde.mg.gov.br/, https://www.prefeitura.campinaverde.mg.gov.br/, https://prefeitura.campinaverde.mg.gov.br/",2026-05-21
3111200,Campo Belo,MG,Minas Gerais,54027,False,https://www.campobelo.mg.gov.br/,MG acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20,Necessita validação manual,Site inferido automaticamente; validar antes da entrega.,2026-05-21
