codigo_ibge,municipio,uf,estado,populacao,capital,site_oficial,criterio_inclusao,fonte,data_congelamento
4309001,Giruá,RS,Rio Grande do Sul,16273,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4309100,Gramado,RS,Rio Grande do Sul,41705,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4309209,Gravataí,RS,Rio Grande do Sul,275430,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4309407,Guaporé,RS,Rio Grande do Sul,26168,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4309308,Guaíba,RS,Rio Grande do Sul,95946,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4309605,Horizontina,RS,Rio Grande do Sul,19252,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4310009,Ibirubá,RS,Rio Grande do Sul,22106,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4310108,Igrejinha,RS,Rio Grande do Sul,34776,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4310207,Ijuí,RS,Rio Grande do Sul,87848,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4310330,Imbé,RS,Rio Grande do Sul,28027,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4310603,Itaqui,RS,Rio Grande do Sul,36811,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4310801,Ivoti,RS,Rio Grande do Sul,23566,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4311007,Jaguarão,RS,Rio Grande do Sul,27396,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4311205,Júlio de Castilhos,RS,Rio Grande do Sul,18545,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4311304,Lagoa Vermelha,RS,Rio Grande do Sul,28622,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4311403,Lajeado,RS,Rio Grande do Sul,96879,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4311809,Marau,RS,Rio Grande do Sul,46748,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4312401,Montenegro,RS,Rio Grande do Sul,66352,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4313060,Nova Hartz,RS,Rio Grande do Sul,20558,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4313201,Nova Petrópolis,RS,Rio Grande do Sul,23934,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4313300,Nova Prata,RS,Rio Grande do Sul,26637,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4313375,Nova Santa Rita,RS,Rio Grande do Sul,30189,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4313409,Novo Hamburgo,RS,Rio Grande do Sul,235802,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4312658,Não-Me-Toque,RS,Rio Grande do Sul,18335,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4313508,Osório,RS,Rio Grande do Sul,48999,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4313706,Palmeira das Missões,RS,Rio Grande do Sul,34227,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4313904,Panambi,RS,Rio Grande do Sul,45102,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4314050,Parobé,RS,Rio Grande do Sul,53569,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4314100,Passo Fundo,RS,Rio Grande do Sul,214811,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4314407,Pelotas,RS,Rio Grande do Sul,336150,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4314605,Piratini,RS,Rio Grande do Sul,17770,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4314902,Porto Alegre,RS,Rio Grande do Sul,1388794,true,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4314803,Portão,RS,Rio Grande do Sul,35273,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4315305,Quaraí,RS,Rio Grande do Sul,23995,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4315503,Restinga Sêca,RS,Rio Grande do Sul,15205,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4315602,Rio Grande,RS,Rio Grande do Sul,198935,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4315701,Rio Pardo,RS,Rio Grande do Sul,35641,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4316006,Rolante,RS,Rio Grande do Sul,21752,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4316402,Rosário do Sul,RS,Rio Grande do Sul,37674,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4316600,Sananduva,RS,Rio Grande do Sul,16770,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4317103,Sant'Ana do Livramento,RS,Rio Grande do Sul,87329,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4316808,Santa Cruz do Sul,RS,Rio Grande do Sul,138270,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4316907,Santa Maria,RS,Rio Grande do Sul,282395,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4317202,Santa Rosa,RS,Rio Grande do Sul,79488,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4317301,Santa Vitória do Palmar,RS,Rio Grande do Sul,31965,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4317400,Santiago,RS,Rio Grande do Sul,50336,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4317608,Santo Antônio da Patrulha,RS,Rio Grande do Sul,44431,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4317905,Santo Cristo,RS,Rio Grande do Sul,15667,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4317509,Santo Ângelo,RS,Rio Grande do Sul,79146,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4319901,Sapiranga,RS,Rio Grande do Sul,77935,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4320008,Sapucaia do Sul,RS,Rio Grande do Sul,136572,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4320107,Sarandi,RS,Rio Grande do Sul,23374,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4320404,Serafina Corrêa,RS,Rio Grande do Sul,17407,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4320800,Soledade,RS,Rio Grande do Sul,30939,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4318002,São Borja,RS,Rio Grande do Sul,61311,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4318101,São Francisco de Assis,RS,Rio Grande do Sul,17934,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4318200,São Francisco de Paula,RS,Rio Grande do Sul,22388,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4318309,São Gabriel,RS,Rio Grande do Sul,60090,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4318408,São Jerônimo,RS,Rio Grande do Sul,21412,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4318507,São José do Norte,RS,Rio Grande do Sul,26248,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4318705,São Leopoldo,RS,Rio Grande do Sul,225737,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4318804,São Lourenço do Sul,RS,Rio Grande do Sul,43278,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4318903,São Luiz Gonzaga,RS,Rio Grande do Sul,35865,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4319000,São Marcos,RS,Rio Grande do Sul,21549,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4319406,São Pedro do Sul,RS,Rio Grande do Sul,15863,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4319505,São Sebastião do Caí,RS,Rio Grande do Sul,24898,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4319604,São Sepé,RS,Rio Grande do Sul,21551,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4320909,Tapejara,RS,Rio Grande do Sul,25256,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4321204,Taquara,RS,Rio Grande do Sul,54353,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4321303,Taquari,RS,Rio Grande do Sul,25963,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4321451,Teutônia,RS,Rio Grande do Sul,34023,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4321501,Torres,RS,Rio Grande do Sul,43344,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4321600,Tramandaí,RS,Rio Grande do Sul,56430,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4322004,Triunfo,RS,Rio Grande do Sul,28435,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4321709,Três Coroas,RS,Rio Grande do Sul,24428,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4321907,Três Passos,RS,Rio Grande do Sul,26304,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4321808,Três de Maio,RS,Rio Grande do Sul,25466,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4322202,Tupanciretã,RS,Rio Grande do Sul,20324,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4322400,Uruguaiana,RS,Rio Grande do Sul,120819,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4322509,Vacaria,RS,Rio Grande do Sul,66146,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4322608,Venâncio Aires,RS,Rio Grande do Sul,70842,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4322707,Vera Cruz,RS,Rio Grande do Sul,27670,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4322806,Veranópolis,RS,Rio Grande do Sul,24554,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4323002,Viamão,RS,Rio Grande do Sul,231996,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4323804,Xangri-lá,RS,Rio Grande do Sul,16949,false,,RS acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4200101,Abelardo Luz,SC,Santa Catarina,17767,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4201307,Araquari,SC,Santa Catarina,52079,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4201406,Araranguá,SC,Santa Catarina,76611,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4201950,Balneário Arroio do Silva,SC,Santa Catarina,17786,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4202057,Balneário Barra do Sul,SC,Santa Catarina,16953,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4202008,Balneário Camboriú,SC,Santa Catarina,151674,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4202073,Balneário Gaivota,SC,Santa Catarina,17986,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4212809,Balneário Piçarras,SC,Santa Catarina,30593,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4220000,Balneário Rincão,SC,Santa Catarina,17697,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4202107,Barra Velha,SC,Santa Catarina,52860,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4202305,Biguaçu,SC,Santa Catarina,83756,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4202404,Blumenau,SC,Santa Catarina,385558,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4202453,Bombinhas,SC,Santa Catarina,28738,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4202800,Braço do Norte,SC,Santa Catarina,35985,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4202909,Brusque,SC,Santa Catarina,155307,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4203204,Camboriú,SC,Santa Catarina,117324,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4203600,Campos Novos,SC,Santa Catarina,39049,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4203808,Canoinhas,SC,Santa Catarina,56948,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4203907,Capinzal,SC,Santa Catarina,24414,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4203956,Capivari de Baixo,SC,Santa Catarina,25015,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4203006,Caçador,SC,Santa Catarina,76298,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4204202,Chapecó,SC,Santa Catarina,282648,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4204251,Cocal do Sul,SC,Santa Catarina,18106,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4204301,Concórdia,SC,Santa Catarina,87206,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4204558,Correia Pinto,SC,Santa Catarina,16253,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4204509,Corupá,SC,Santa Catarina,15912,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4204608,Criciúma,SC,Santa Catarina,227438,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4204806,Curitibanos,SC,Santa Catarina,41741,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4205001,Dionísio Cerqueira,SC,Santa Catarina,15316,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4205407,Florianópolis,SC,Santa Catarina,587486,true,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4205456,Forquilhinha,SC,Santa Catarina,34771,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4205506,Fraiburgo,SC,Santa Catarina,34065,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4205704,Garopaba,SC,Santa Catarina,34070,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4205803,Garuva,SC,Santa Catarina,19970,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4205902,Gaspar,SC,Santa Catarina,78344,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4206009,Governador Celso Ramos,SC,Santa Catarina,18280,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4206306,Guabiruba,SC,Santa Catarina,26645,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4206504,Guaramirim,SC,Santa Catarina,51009,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4206702,Herval d'Oeste,SC,Santa Catarina,22222,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4206900,Ibirama,SC,Santa Catarina,20900,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4207106,Ilhota,SC,Santa Catarina,18627,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4207304,Imbituba,SC,Santa Catarina,57256,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4207502,Indaial,SC,Santa Catarina,77888,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4208104,Itaiópolis,SC,Santa Catarina,22906,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4208203,Itajaí,SC,Santa Catarina,294850,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4208302,Itapema,SC,Santa Catarina,86116,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4208401,Itapiranga,SC,Santa Catarina,17268,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4208450,Itapoá,SC,Santa Catarina,36033,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4208500,Ituporanga,SC,Santa Catarina,28461,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4207007,Içara,SC,Santa Catarina,63489,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4208807,Jaguaruna,SC,Santa Catarina,21570,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4208906,Jaraguá do Sul,SC,Santa Catarina,199519,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4209003,Joaçaba,SC,Santa Catarina,31809,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4209102,Joinville,SC,Santa Catarina,664541,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4209300,Lages,SC,Santa Catarina,172458,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4209409,Laguna,SC,Santa Catarina,44060,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4210100,Mafra,SC,Santa Catarina,57262,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4210506,Maravilha,SC,Santa Catarina,30743,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4210605,Massaranduba,SC,Santa Catarina,18122,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4211207,Morro da Fumaça,SC,Santa Catarina,19490,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4211306,Navegantes,SC,Santa Catarina,96046,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4211702,Orleans,SC,Santa Catarina,24686,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4211751,Otacílio Costa,SC,Santa Catarina,17873,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4211900,Palhoça,SC,Santa Catarina,253469,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4212106,Palmitos,SC,Santa Catarina,15781,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4212205,Papanduva,SC,Santa Catarina,19769,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4212502,Penha,SC,Santa Catarina,36995,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4212908,Pinhalzinho,SC,Santa Catarina,23897,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4213203,Pomerode,SC,Santa Catarina,37003,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4213500,Porto Belo,SC,Santa Catarina,31557,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4213609,Porto União,SC,Santa Catarina,33694,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4213708,Pouso Redondo,SC,Santa Catarina,18051,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4214003,Presidente Getúlio,SC,Santa Catarina,21764,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4215000,Rio Negrinho,SC,Santa Catarina,40132,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4214805,Rio do Sul,SC,Santa Catarina,77451,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4215505,Santa Cecília,SC,Santa Catarina,15749,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4215703,Santo Amaro da Imperatriz,SC,Santa Catarina,30099,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4217402,Schroeder,SC,Santa Catarina,21710,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4217501,Seara,SC,Santa Catarina,19399,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4217709,Sombrio,SC,Santa Catarina,31722,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4215802,São Bento do Sul,SC,Santa Catarina,87661,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4216206,São Francisco do Sul,SC,Santa Catarina,56726,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4216503,São Joaquim,SC,Santa Catarina,26982,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4216602,São José,SC,Santa Catarina,295658,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4216305,São João Batista,SC,Santa Catarina,35336,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4216909,São Lourenço do Oeste,SC,Santa Catarina,26056,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4217204,São Miguel do Oeste,SC,Santa Catarina,47724,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4217808,Taió,SC,Santa Catarina,18909,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4218004,Tijucas,SC,Santa Catarina,58695,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4218202,Timbó,SC,Santa Catarina,49768,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4218301,Três Barras,SC,Santa Catarina,20525,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4218707,Tubarão,SC,Santa Catarina,116725,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4219002,Urussanga,SC,Santa Catarina,21464,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4219309,Videira,SC,Santa Catarina,59074,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4219507,Xanxerê,SC,Santa Catarina,54891,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
4219705,Xaxim,SC,Santa Catarina,34485,false,,SC acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2800209,Aquidabã,SE,Sergipe,20556,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2800308,Aracaju,SE,Sergipe,630932,true,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2800506,Areia Branca,SE,Sergipe,18626,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2800605,Barra dos Coqueiros,SE,Sergipe,45175,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2800670,Boquim,SE,Sergipe,25007,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2801009,Campo do Brito,SE,Sergipe,18719,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2801207,Canindé de São Francisco,SE,Sergipe,33641,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2801306,Capela,SE,Sergipe,32783,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2801405,Carira,SE,Sergipe,20314,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2801702,Cristinápolis,SE,Sergipe,17594,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2802106,Estância,SE,Sergipe,67060,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2802809,Indiaroba,SE,Sergipe,16991,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2802908,Itabaiana,SE,Sergipe,109250,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2803005,Itabaianinha,SE,Sergipe,42230,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2803203,Itaporanga d'Ajuda,SE,Sergipe,36074,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2803302,Japaratuba,SE,Sergipe,16451,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
2803500,Lagarto,SE,Sergipe,105957,false,,SE acima de 15.000 habitantes,SIDRA 6579/v/9324/p/2025,2026-05-20
